2017-04-20 10:08:58,614, 1492675738614345108, -0.149, -0.053, -0.033, 0.483, -0.653, 0.114
2017-04-20 10:08:58,617, 1492675738616914207, -0.13, -0.066, -0.11, 0.503, -0.642, 0.105
2017-04-20 10:08:58,621, 1492675738621376335, -0.131, -0.076, -0.038, 0.495, -0.657, 0.138
2017-04-20 10:08:58,623, 1492675738623261671, -0.135, -0.065, -0.081, 0.485, -0.656, 0.13
2017-04-20 10:08:58,626, 1492675738626525239, -0.123, -0.059, -0.125, 0.465, -0.64, 0.125
2017-04-20 10:08:58,628, 1492675738628421023, -0.124, -0.06, -0.042, 0.429, -0.633, 0.077
2017-04-20 10:08:58,630, 1492675738630418239, -0.122, -0.063, -0.05, 0.394, -0.626, 0.085
2017-04-20 10:08:58,632, 1492675738632235890, -0.116, -0.049, -0.092, 0.381, -0.598, 0.097
2017-04-20 10:08:58,634, 1492675738633889421, -0.118, -0.054, -0.08, 0.371, -0.61, 0.065
2017-04-20 10:08:58,635, 1492675738635393765, -0.131, -0.052, -0.025, 0.363, -0.61, 0.02
2017-04-20 10:08:58,637, 1492675738637567489, -0.124, -0.05, -0.034, 0.36, -0.598, 0.0
2017-04-20 10:08:58,641, 1492675738641381392, -0.105, -0.048, -0.069, 0.349, -0.563, 0.044
2017-04-20 10:08:58,643, 1492675738643215936, -0.112, -0.045, -0.013, 0.335, -0.582, 0.0
2017-04-20 10:08:58,645, 1492675738645319714, -0.11, -0.048, -0.038, 0.338, -0.58, 0.008
2017-04-20 10:08:58,647, 1492675738647677177, -0.105, -0.052, -0.059, 0.334, -0.563, 0.003
2017-04-20 10:08:58,649, 1492675738649412994, -0.116, -0.052, -0.025, 0.331, -0.578, 0.02
2017-04-20 10:08:58,651, 1492675738651195581, -0.112, -0.058, -0.036, 0.33, -0.598, 0.028
2017-04-20 10:08:58,653, 1492675738653331063, -0.112, -0.045, -0.085, 0.335, -0.593, 0.049
2017-04-20 10:08:58,655, 1492675738655361302, -0.123, -0.052, -0.082, 0.323, -0.599, 0.036
2017-04-20 10:08:58,662, 1492675738661780286, -0.125, -0.055, -0.057, 0.308, -0.624, 0.049
2017-04-20 10:08:58,665, 1492675738665155429, -0.143, -0.043, -0.066, 0.287, -0.653, 0.077
2017-04-20 10:08:58,668, 1492675738667485958, -0.134, -0.048, -0.085, 0.279, -0.649, 0.097
2017-04-20 10:08:58,669, 1492675738669358565, -0.123, -0.046, -0.086, 0.273, -0.637, 0.093
2017-04-20 10:08:58,670, 1492675738670423077, -0.12, -0.039, -0.066, 0.265, -0.646, 0.069
2017-04-20 10:08:58,674, 1492675738674123959, -0.13, -0.052, -0.09, 0.269, -0.643, 0.06
2017-04-20 10:08:58,675, 1492675738675389504, -0.122, -0.041, -0.06, 0.263, -0.634, 0.052
2017-04-20 10:08:58,677, 1492675738677350531, -0.122, -0.04, -0.049, 0.26, -0.623, 0.033
2017-04-20 10:08:58,679, 1492675738679371342, -0.121, -0.036, -0.058, 0.265, -0.619, 0.028
2017-04-20 10:08:58,681, 1492675738681334466, -0.118, -0.036, -0.072, 0.27, -0.622, 0.024
2017-04-20 10:08:58,692, 1492675738692388070, -0.113, -0.046, -0.063, 0.294, -0.619, 0.044
2017-04-20 10:08:58,697, 1492675738697356216, -0.137, -0.051, -0.067, 0.328, -0.644, 0.065
2017-04-20 10:08:58,699, 1492675738699410802, -0.128, -0.064, -0.067, 0.356, -0.668, 0.077
