2017-04-20 10:09:24,922, 1492675764921974472, 0.012, 0.0, -0.007, 0.049, 0.033, 0.003
2017-04-20 10:09:24,923, 1492675764923015201, 0.005, -0.003, -0.013, 0.045, 0.022, -0.005
2017-04-20 10:09:24,924, 1492675764924786700, -0.004, 0.004, -0.003, 0.04, 0.008, 0.003
2017-04-20 10:09:24,926, 1492675764925999172, -0.014, -0.006, -0.001, 0.031, -0.02, 0.008
2017-04-20 10:09:24,928, 1492675764928056524, -0.005, 0.011, -0.008, 0.025, -0.044, -0.021
2017-04-20 10:09:24,930, 1492675764929999006, -0.017, 0.011, -0.003, 0.017, -0.059, -0.021
2017-04-20 10:09:24,932, 1492675764931971264, -0.017, 0.019, 0.005, 0.009, -0.084, 0.0
2017-04-20 10:09:24,934, 1492675764933949635, -0.023, 0.018, -0.01, -0.004, -0.103, -0.005
2017-04-20 10:09:24,936, 1492675764935949069, -0.022, 0.014, -0.005, -0.017, -0.129, 0.003
2017-04-20 10:09:24,938, 1492675764938000883, -0.021, 0.016, 0.001, -0.034, -0.148, 0.0
2017-04-20 10:09:24,940, 1492675764940217955, -0.016, 0.02, -0.005, -0.055, -0.158, -0.008
2017-04-20 10:09:24,946, 1492675764946043394, -0.028, 0.022, -0.011, -0.075, -0.163, -0.016
2017-04-20 10:09:24,947, 1492675764947878189, -0.031, 0.034, 0.002, -0.14, -0.178, -0.013
2017-04-20 10:09:24,950, 1492675764949960106, -0.024, 0.029, -0.01, -0.167, -0.174, -0.005
2017-04-20 10:09:24,952, 1492675764951971450, -0.028, 0.029, 0.009, -0.187, -0.154, -0.008
2017-04-20 10:09:24,954, 1492675764953976971, -0.021, 0.04, 0.021, -0.192, -0.148, -0.005
2017-04-20 10:09:24,956, 1492675764955928554, -0.026, 0.048, -0.001, -0.197, -0.138, -0.013
2017-04-20 10:09:24,958, 1492675764957946203, -0.022, 0.032, 0.0, -0.197, -0.129, -0.013
2017-04-20 10:09:24,960, 1492675764959970178, -0.029, 0.038, 0.0, -0.19, -0.116, -0.008
2017-04-20 10:09:24,962, 1492675764961990176, -0.02, 0.038, -0.003, -0.177, -0.091, -0.021
2017-04-20 10:09:24,964, 1492675764963967563, -0.013, 0.033, 0.0, -0.154, -0.07, -0.021
2017-04-20 10:09:24,966, 1492675764965928286, -0.006, 0.022, 0.0, -0.119, -0.072, 0.008
2017-04-20 10:09:24,968, 1492675764967891153, -0.006, 0.008, -0.011, -0.075, -0.068, -0.005
2017-04-20 10:09:24,970, 1492675764969974601, -0.016, 0.008, -0.005, -0.028, -0.049, -0.021
2017-04-20 10:09:24,972, 1492675764971950290, 0.002, 0.005, -0.009, 0.015, -0.026, 0.003
2017-04-20 10:09:24,974, 1492675764973920533, 0.005, 0.008, -0.034, 0.055, -0.01, 0.0
2017-04-20 10:09:24,983, 1492675764983423467, 0.011, 0.006, -0.032, 0.089, -0.002, 0.008
2017-04-20 10:09:24,985, 1492675764985027458, 0.035, 0.004, -0.041, 0.072, 0.124, -0.005
2017-04-20 10:09:24,987, 1492675764986982116, 0.02, 0.003, -0.019, 0.03, 0.157, 0.016
2017-04-20 10:09:24,989, 1492675764988986017, 0.035, 0.004, -0.034, -0.022, 0.191, 0.012
2017-04-20 10:09:24,991, 1492675764990942986, 0.036, 0.026, -0.032, -0.066, 0.225, 0.016
2017-04-20 10:09:24,993, 1492675764993013530, 0.05, 0.028, -0.064, -0.129, 0.269, 0.012
2017-04-20 10:09:24,995, 1492675764994960112, 0.052, 0.051, -0.065, -0.181, 0.313, -0.008
2017-04-20 10:09:24,997, 1492675764996994103, 0.062, 0.046, -0.075, -0.245, 0.341, -0.005
2017-04-20 10:09:24,999, 1492675764998961336, 0.06, 0.049, -0.096, -0.294, 0.357, 0.0
2017-04-20 10:09:25,001, 1492675765001773267, 0.049, 0.056, -0.088, -0.323, 0.364, -0.008
2017-04-20 10:09:25,003, 1492675765002927157, 0.042, 0.065, -0.089, -0.335, 0.376, 0.0
2017-04-20 10:09:25,006, 1492675765005088641, 0.051, 0.069, -0.098, -0.335, 0.386, 0.003
2017-04-20 10:09:25,008, 1492675765007992074, 0.065, 0.064, -0.106, -0.318, 0.383, 0.012
2017-04-20 10:09:25,015, 1492675765009967522, 0.054, 0.056, -0.132, -0.307, 0.356, 0.012
2017-04-20 10:09:25,016, 1492675765011846087, 0.05, 0.058, -0.126, -0.289, 0.336, 0.003
2017-04-20 10:09:25,016, 1492675765013008107, 0.049, 0.061, -0.143, -0.266, 0.312, 0.008
2017-04-20 10:09:25,016, 1492675765015066640, 0.048, 0.064, -0.162, -0.246, 0.288, 0.0
2017-04-20 10:09:25,017, 1492675765016990589, 0.05, 0.056, -0.153, -0.222, 0.254, 0.012
2017-04-20 10:09:25,019, 1492675765018958456, 0.044, 0.043, -0.145, -0.197, 0.214, 0.0
2017-04-20 10:09:25,021, 1492675765020986589, 0.034, 0.037, -0.14, -0.182, 0.17, 0.008
2017-04-20 10:09:25,022, 1492675765022921698, 0.026, 0.039, -0.153, -0.143, 0.118, -0.005
2017-04-20 10:09:25,030, 1492675765029983175, 0.003, 0.029, -0.158, 0.006, -0.071, 0.003
2017-04-20 10:09:25,032, 1492675765031940466, 0.007, 0.029, -0.157, 0.03, -0.107, 0.0
2017-04-20 10:09:25,038, 1492675765038009698, -0.016, 0.008, -0.129, 0.061, -0.273, -0.008
2017-04-20 10:09:25,039, 1492675765039814397, -0.017, 0.015, -0.154, 0.054, -0.304, -0.029
2017-04-20 10:09:25,046, 1492675765044804235, -0.013, 0.009, -0.116, 0.034, -0.32, -0.013
2017-04-20 10:09:25,049, 1492675765048973329, -0.028, 0.021, -0.111, -0.046, -0.321, -0.016
2017-04-20 10:09:25,051, 1492675765050965202, -0.02, 0.029, -0.122, -0.045, -0.301, -0.016
